ASV,seed23_run2,seed105_run3,seed12_run4
ASV9660,10,3,6
ASV9666,10,3,6
ASV9671,10,3,6
ASV9673,10,3,6
ASV9674,10,3,6
ASV9688,10,3,6
ASV9689,10,3,6
ASV9693,10,3,6
ASV9699,10,3,6
ASV9702,10,3,6
ASV9703,10,3,6
ASV9704,10,3,6
ASV9708,10,3,6
ASV9716,10,3,6
ASV9722,10,3,6
ASV9728,10,3,6
ASV9732,10,3,6
ASV9743,10,3,6
ASV9755,10,3,6
ASV9760,10,3,6
ASV9761,10,3,6
ASV9765,10,3,6
ASV9769,10,3,6
ASV9770,10,3,6
ASV9773,10,3,6
ASV9776,10,3,6
ASV9778,10,3,6
ASV9779,10,3,6
ASV9783,10,3,6
ASV9784,10,3,6
ASV9787,10,3,6
ASV9789,10,3,6
ASV9790,10,3,6
ASV9797,10,3,6
ASV9799,10,3,6
ASV9806,10,3,6
ASV9812,10,3,6
ASV9816,10,3,6
ASV9820,10,3,6
ASV9823,10,3,6
ASV9836,10,3,6
ASV9844,10,3,6
ASV9850,10,3,6
ASV9854,10,3,6
ASV9855,10,3,6
ASV9856,10,3,6
ASV9859,10,3,6
ASV9864,10,3,6
ASV9869,10,3,6
ASV9872,10,3,6
ASV9875,10,3,6
ASV9876,10,3,6
ASV9881,10,3,6
ASV9882,10,3,6
ASV9883,10,3,6
ASV9884,10,3,6
ASV9887,10,3,6
ASV9895,10,3,6
ASV9898,10,3,6
ASV9899,10,3,6
ASV9920,10,3,6
ASV9921,10,3,6
ASV9922,10,3,6
ASV9933,10,3,6
ASV9936,10,3,6
ASV9938,10,3,6
ASV9939,10,3,6
ASV9940,10,3,6
ASV9944,10,3,6
ASV9947,10,3,6
ASV9949,10,3,6
ASV9951,10,3,6
ASV9958,10,3,6
ASV9967,10,3,6
ASV9977,10,3,6
ASV9982,10,3,6
ASV9986,10,3,6
ASV9987,10,3,6
ASV9999,10,3,6
